student_id,subject,score
ST00242,Mathematics,78
ST00242,English,48
ST00242,Amharic,94
ST00242,Biology,60
ST00242,Chemistry,59
ST00243,Mathematics,97
ST00243,English,62
ST00243,Amharic,50
ST00243,Biology,41
ST00243,Chemistry,75
ST00244,Mathematics,86
ST00244,English,74
ST00244,Amharic,88
ST00244,Biology,59
ST00244,Chemistry,73
ST00245,Mathematics,50
ST00245,English,64
ST00245,Amharic,45
ST00245,Biology,92
ST00245,Chemistry,47
ST00246,Mathematics,43
ST00246,English,69
ST00246,Amharic,88
ST00246,Biology,48
ST00246,Chemistry,60
ST00247,Mathematics,62
ST00247,English,81
ST00247,Amharic,78
ST00247,Biology,65
ST00247,Chemistry,85
ST00248,Mathematics,90
ST00248,English,99
ST00248,Amharic,81
ST00248,Biology,61
ST00248,Chemistry,65
ST00249,Mathematics,67
ST00249,English,41
ST00249,Amharic,48
ST00249,Biology,66
ST00249,Chemistry,62
ST00250,Mathematics,55
ST00250,English,94
ST00250,Amharic,78
ST00250,Biology,58
ST00250,Chemistry,61
ST00251,Mathematics,84
ST00251,English,50
ST00251,Amharic,71
ST00251,Biology,96
ST00251,Chemistry,51
ST00252,Mathematics,94
ST00252,English,69
ST00252,Amharic,98
ST00252,Biology,86
ST00252,Chemistry,53
ST00253,Mathematics,62
ST00253,English,48
ST00253,Amharic,95
ST00253,Biology,78
ST00253,Chemistry,43
ST00254,Mathematics,86
ST00254,English,42
ST00254,Amharic,73
ST00254,Biology,99
ST00254,Chemistry,61
ST00255,Mathematics,79
ST00255,English,75
ST00255,Amharic,94
ST00255,Biology,67
ST00255,Chemistry,69
ST00256,Mathematics,76
ST00256,English,70
ST00256,Amharic,97
ST00256,Biology,60
ST00256,Chemistry,50
ST00257,Mathematics,82
ST00257,English,91
ST00257,Amharic,76
ST00257,Biology,57
ST00257,Chemistry,51
ST00258,Mathematics,55
ST00258,English,71
ST00258,Amharic,63
ST00258,Biology,62
ST00258,Chemistry,82
ST00259,Mathematics,55
ST00259,English,41
ST00259,Amharic,53
ST00259,Biology,54
ST00259,Chemistry,80
ST00260,Mathematics,90
ST00260,English,96
ST00260,Amharic,45
ST00260,Biology,88
ST00260,Chemistry,62
ST00261,Mathematics,41
ST00261,English,88
ST00261,Amharic,53
ST00261,Biology,62
ST00261,Chemistry,87
ST00262,Mathematics,94
ST00262,English,57
ST00262,Amharic,78
ST00262,Biology,72
ST00262,Chemistry,57
ST00263,Mathematics,63
ST00263,English,94
ST00263,Amharic,66
ST00263,Biology,46
ST00263,Chemistry,85
ST00264,Mathematics,85
ST00264,English,44
ST00264,Amharic,64
ST00264,Biology,93
ST00264,Chemistry,56
ST00265,Mathematics,54
ST00265,English,73
ST00265,Amharic,47
ST00265,Biology,73
ST00265,Chemistry,88
ST00266,Mathematics,75
ST00266,English,90
ST00266,Amharic,56
ST00266,Biology,52
ST00266,Chemistry,96
ST00267,Mathematics,82
ST00267,English,87
ST00267,Amharic,73
ST00267,Biology,67
ST00267,Chemistry,88
ST00268,Mathematics,67
ST00268,English,56
ST00268,Amharic,79
ST00268,Biology,86
ST00268,Chemistry,90
ST00269,Mathematics,51
ST00269,English,77
ST00269,Amharic,45
ST00269,Biology,61
ST00269,Chemistry,78
ST00270,Mathematics,43
ST00270,English,93
ST00270,Amharic,73
ST00270,Biology,81
ST00270,Chemistry,72
ST00271,Mathematics,62
ST00271,English,81
ST00271,Amharic,49
ST00271,Biology,91
ST00271,Chemistry,80
ST00272,Mathematics,68
ST00272,English,75
ST00272,Amharic,49
ST00272,Biology,55
ST00272,Chemistry,68
ST00273,Mathematics,78
ST00273,English,78
ST00273,Amharic,99
ST00273,Biology,64
ST00273,Chemistry,73
ST00274,Mathematics,54
ST00274,English,53
ST00274,Amharic,55
ST00274,Biology,88
ST00274,Chemistry,47
ST00275,Mathematics,49
ST00275,English,97
ST00275,Amharic,90
ST00275,Biology,82
ST00275,Chemistry,44
ST00276,Mathematics,71
ST00276,English,56
ST00276,Amharic,56
ST00276,Biology,51
ST00276,Chemistry,80
ST00277,Mathematics,67
ST00277,English,51
ST00277,Amharic,89
ST00277,Biology,81
ST00277,Chemistry,67
ST00278,Mathematics,89
ST00278,English,98
ST00278,Amharic,60
ST00278,Biology,87
ST00278,Chemistry,92
ST00279,Mathematics,53
ST00279,English,63
ST00279,Amharic,60
ST00279,Biology,63
ST00279,Chemistry,53
ST00280,Mathematics,77
ST00280,English,96
ST00280,Amharic,48
ST00280,Biology,51
ST00280,Chemistry,66
ST00281,Mathematics,65
ST00281,English,50
ST00281,Amharic,60
ST00281,Biology,86
ST00281,Chemistry,95
ST00282,Mathematics,76
ST00282,English,67
ST00282,Amharic,91
ST00282,Biology,45
ST00282,Chemistry,66
ST00283,Mathematics,81
ST00283,English,68
ST00283,Amharic,89
ST00283,Biology,68
ST00283,Chemistry,49
ST00284,Mathematics,74
ST00284,English,50
ST00284,Amharic,80
ST00284,Biology,96
ST00284,Chemistry,71
ST00285,Mathematics,70
ST00285,English,77
ST00285,Amharic,52
ST00285,Biology,42
ST00285,Chemistry,43
ST00286,Mathematics,77
ST00286,English,46
ST00286,Amharic,84
ST00286,Biology,84
ST00286,Chemistry,81
ST00287,Mathematics,57
ST00287,English,43
ST00287,Amharic,48
ST00287,Biology,53
ST00287,Chemistry,77
ST00288,Mathematics,48
ST00288,English,100
ST00288,Amharic,54
ST00288,Biology,95
ST00288,Chemistry,57
ST00289,Mathematics,75
ST00289,English,63
ST00289,Amharic,86
ST00289,Biology,55
ST00289,Chemistry,44
ST00290,Mathematics,65
ST00290,English,80
ST00290,Amharic,89
ST00290,Biology,41
ST00290,Chemistry,81
ST00291,Mathematics,80
ST00291,English,99
ST00291,Amharic,63
ST00291,Biology,83
ST00291,Chemistry,46
ST00292,Mathematics,54
ST00292,English,78
ST00292,Amharic,41
ST00292,Biology,50
ST00292,Chemistry,67
ST00293,Mathematics,69
ST00293,English,50
ST00293,Amharic,98
ST00293,Biology,68
ST00293,Chemistry,50
ST00294,Mathematics,84
ST00294,English,90
ST00294,Amharic,42
ST00294,Biology,56
ST00294,Chemistry,86
ST00295,Mathematics,67
ST00295,English,92
ST00295,Amharic,99
ST00295,Biology,44
ST00295,Chemistry,80
ST00296,Mathematics,76
ST00296,English,70
ST00296,Amharic,58
ST00296,Biology,48
ST00296,Chemistry,87
ST00297,Mathematics,79
ST00297,English,70
ST00297,Amharic,41
ST00297,Biology,95
ST00297,Chemistry,93
ST00298,Mathematics,75
ST00298,English,41
ST00298,Amharic,98
ST00298,Biology,98
ST00298,Chemistry,73
ST00299,Mathematics,74
ST00299,English,52
ST00299,Amharic,81
ST00299,Biology,43
ST00299,Chemistry,59
ST00300,Mathematics,55
ST00300,English,77
ST00300,Amharic,85
ST00300,Biology,72
ST00300,Chemistry,64
ST00301,Mathematics,85
ST00301,English,96
ST00301,Amharic,100
ST00301,Biology,53
ST00301,Chemistry,95
ST00302,Mathematics,53
ST00302,English,55
ST00302,Amharic,92
ST00302,Biology,89
ST00302,Chemistry,90
ST00303,Mathematics,74
ST00303,English,92
ST00303,Amharic,60
ST00303,Biology,82
ST00303,Chemistry,99
ST00304,Mathematics,46
ST00304,English,79
ST00304,Amharic,85
ST00304,Biology,75
ST00304,Chemistry,90
ST00305,Mathematics,69
ST00305,English,68
ST00305,Amharic,87
ST00305,Biology,43
ST00305,Chemistry,50
ST00306,Mathematics,96
ST00306,English,72
ST00306,Amharic,44
ST00306,Biology,87
ST00306,Chemistry,88
ST00307,Mathematics,96
ST00307,English,72
ST00307,Amharic,60
ST00307,Biology,59
ST00307,Chemistry,41
ST00308,Mathematics,90
ST00308,English,66
ST00308,Amharic,64
ST00308,Biology,82
ST00308,Chemistry,99
ST00309,Mathematics,65
ST00309,English,99
ST00309,Amharic,62
ST00309,Biology,62
ST00309,Chemistry,73
ST00310,Mathematics,58
ST00310,English,51
ST00310,Amharic,66
ST00310,Biology,41
ST00310,Chemistry,96
ST00311,Mathematics,42
ST00311,English,56
ST00311,Amharic,40
ST00311,Biology,93
ST00311,Chemistry,61
ST00312,Mathematics,67
ST00312,English,80
ST00312,Amharic,42
ST00312,Biology,74
ST00312,Chemistry,65
ST00313,Mathematics,54
ST00313,English,88
ST00313,Amharic,93
ST00313,Biology,40
ST00313,Chemistry,57
ST00314,Mathematics,45
ST00314,English,84
ST00314,Amharic,91
ST00314,Biology,55
ST00314,Chemistry,70
ST00315,Mathematics,47
ST00315,English,82
ST00315,Amharic,92
ST00315,Biology,64
ST00315,Chemistry,57
ST00316,Mathematics,69
ST00316,English,66
ST00316,Amharic,47
ST00316,Biology,73
ST00316,Chemistry,41
ST00317,Mathematics,48
ST00317,English,40
ST00317,Amharic,45
ST00317,Biology,100
ST00317,Chemistry,87
ST00318,Mathematics,61
ST00318,English,56
ST00318,Amharic,45
ST00318,Biology,72
ST00318,Chemistry,86
ST00319,Mathematics,49
ST00319,English,50
ST00319,Amharic,73
ST00319,Biology,75
ST00319,Chemistry,57
ST00320,Mathematics,41
ST00320,English,68
ST00320,Amharic,85
ST00320,Biology,67
ST00320,Chemistry,43
ST00321,Mathematics,88
ST00321,English,77
ST00321,Amharic,90
ST00321,Biology,72
ST00321,Chemistry,43
ST00322,Mathematics,90
ST00322,English,58
ST00322,Amharic,52
ST00322,Biology,54
ST00322,Chemistry,87
ST00323,Mathematics,89
ST00323,English,91
ST00323,Amharic,87
ST00323,Biology,97
ST00323,Chemistry,56
ST00324,Mathematics,44
ST00324,English,44
ST00324,Amharic,79
ST00324,Biology,63
ST00324,Chemistry,94
ST00325,Mathematics,67
ST00325,English,57
ST00325,Amharic,49
ST00325,Biology,100
ST00325,Chemistry,98
ST00326,Mathematics,66
ST00326,English,82
ST00326,Amharic,86
ST00326,Biology,82
ST00326,Chemistry,97
ST00327,Mathematics,48
ST00327,English,79
ST00327,Amharic,60
ST00327,Biology,42
ST00327,Chemistry,82
ST00328,Mathematics,53
ST00328,English,84
ST00328,Amharic,61
ST00328,Biology,95
ST00328,Chemistry,62
ST00329,Mathematics,77
ST00329,English,96
ST00329,Amharic,71
ST00329,Biology,71
ST00329,Chemistry,68
ST00330,Mathematics,44
ST00330,English,90
ST00330,Amharic,63
ST00330,Biology,58
ST00330,Chemistry,61
ST00331,Mathematics,42
ST00331,English,98
ST00331,Amharic,43
ST00331,Biology,84
ST00331,Chemistry,48
ST00332,Mathematics,85
ST00332,English,62
ST00332,Amharic,86
ST00332,Biology,91
ST00332,Chemistry,41
ST00333,Mathematics,91
ST00333,English,49
ST00333,Amharic,58
ST00333,Biology,55
ST00333,Chemistry,60
ST00334,Mathematics,65
ST00334,English,52
ST00334,Amharic,44
ST00334,Biology,99
ST00334,Chemistry,87
ST00335,Mathematics,85
ST00335,English,80
ST00335,Amharic,99
ST00335,Biology,92
ST00335,Chemistry,45
ST00336,Mathematics,77
ST00336,English,54
ST00336,Amharic,94
ST00336,Biology,75
ST00336,Chemistry,58
ST00337,Mathematics,62
ST00337,English,47
ST00337,Amharic,63
ST00337,Biology,73
ST00337,Chemistry,85
ST00338,Mathematics,84
ST00338,English,76
ST00338,Amharic,61
ST00338,Biology,47
ST00338,Chemistry,88
ST00339,Mathematics,43
ST00339,English,100
ST00339,Amharic,85
ST00339,Biology,49
ST00339,Chemistry,62
ST00340,Mathematics,43
ST00340,English,48
ST00340,Amharic,94
ST00340,Biology,68
ST00340,Chemistry,65
ST00341,Mathematics,53
ST00341,English,44
ST00341,Amharic,96
ST00341,Biology,59
ST00341,Chemistry,83
ST00342,Mathematics,46
ST00342,English,43
ST00342,Amharic,47
ST00342,Biology,48
ST00342,Chemistry,57
ST00343,Mathematics,52
ST00343,English,97
ST00343,Amharic,40
ST00343,Biology,59
ST00343,Chemistry,60
ST00344,Mathematics,45
ST00344,English,68
ST00344,Amharic,77
ST00344,Biology,42
ST00344,Chemistry,44
ST00345,Mathematics,40
ST00345,English,83
ST00345,Amharic,50
ST00345,Biology,74
ST00345,Chemistry,85
ST00346,Mathematics,93
ST00346,English,59
ST00346,Amharic,54
ST00346,Biology,64
ST00346,Chemistry,85
ST00347,Mathematics,55
ST00347,English,92
ST00347,Amharic,98
ST00347,Biology,45
ST00347,Chemistry,49
ST00348,Mathematics,70
ST00348,English,98
ST00348,Amharic,59
ST00348,Biology,54
ST00348,Chemistry,72
ST00349,Mathematics,84
ST00349,English,76
ST00349,Amharic,42
ST00349,Biology,86
ST00349,Chemistry,54
ST00350,Mathematics,85
ST00350,English,74
ST00350,Amharic,96
ST00350,Biology,43
ST00350,Chemistry,93
ST00351,Mathematics,52
ST00351,English,52
ST00351,Amharic,95
ST00351,Biology,91
ST00351,Chemistry,58
ST00352,Mathematics,80
ST00352,English,50
ST00352,Amharic,54
ST00352,Biology,61
ST00352,Chemistry,77
ST00353,Mathematics,82
ST00353,English,74
ST00353,Amharic,99
ST00353,Biology,96
ST00353,Chemistry,85
ST00354,Mathematics,48
ST00354,English,75
ST00354,Amharic,75
ST00354,Biology,51
ST00354,Chemistry,85
ST00355,Mathematics,90
ST00355,English,44
ST00355,Amharic,79
ST00355,Biology,64
ST00355,Chemistry,47
ST00356,Mathematics,78
ST00356,English,60
ST00356,Amharic,78
ST00356,Biology,71
ST00356,Chemistry,94
ST00357,Mathematics,40
ST00357,English,94
ST00357,Amharic,64
ST00357,Biology,42
ST00357,Chemistry,65
ST00358,Mathematics,47
ST00358,English,95
ST00358,Amharic,78
ST00358,Biology,64
ST00358,Chemistry,49
ST00359,Mathematics,57
ST00359,English,58
ST00359,Amharic,97
ST00359,Biology,57
ST00359,Chemistry,57
ST00360,Mathematics,49
ST00360,English,43
ST00360,Amharic,44
ST00360,Biology,50
ST00360,Chemistry,56
ST00361,Mathematics,79
ST00361,English,92
ST00361,Amharic,46
ST00361,Biology,46
ST00361,Chemistry,59
ST00362,Mathematics,87
ST00362,English,49
ST00362,Amharic,62
ST00362,Biology,71
ST00362,Chemistry,56
ST00363,Mathematics,71
ST00363,English,54
ST00363,Amharic,80
ST00363,Biology,42
ST00363,Chemistry,54
ST00364,Mathematics,43
ST00364,English,82
ST00364,Amharic,55
ST00364,Biology,49
ST00364,Chemistry,75
ST00365,Mathematics,60
ST00365,English,91
ST00365,Amharic,61
ST00365,Biology,85
ST00365,Chemistry,84
ST00366,Mathematics,72
ST00366,English,92
ST00366,Amharic,97
ST00366,Biology,100
ST00366,Chemistry,82
ST00367,Mathematics,48
ST00367,English,69
ST00367,Amharic,65
ST00367,Biology,79
ST00367,Chemistry,53
ST00368,Mathematics,73
ST00368,English,85
ST00368,Amharic,63
ST00368,Biology,55
ST00368,Chemistry,99
ST00369,Mathematics,91
ST00369,English,78
ST00369,Amharic,85
ST00369,Biology,73
ST00369,Chemistry,60
ST00370,Mathematics,82
ST00370,English,75
ST00370,Amharic,87
ST00370,Biology,92
ST00370,Chemistry,76
ST00371,Mathematics,71
ST00371,English,58
ST00371,Amharic,58
ST00371,Biology,50
ST00371,Chemistry,57
ST00372,Mathematics,82
ST00372,English,47
ST00372,Amharic,98
ST00372,Biology,92
ST00372,Chemistry,67
ST00373,Mathematics,41
ST00373,English,55
ST00373,Amharic,74
ST00373,Biology,90
ST00373,Chemistry,72
ST00374,Mathematics,92
ST00374,English,99
ST00374,Amharic,100
ST00374,Biology,51
ST00374,Chemistry,62
ST00375,Mathematics,45
ST00375,English,67
ST00375,Amharic,70
ST00375,Biology,82
ST00375,Chemistry,49
ST00376,Mathematics,51
ST00376,English,95
ST00376,Amharic,69
ST00376,Biology,42
ST00376,Chemistry,83
ST00377,Mathematics,59
ST00377,English,89
ST00377,Amharic,77
ST00377,Biology,73
ST00377,Chemistry,88
ST00378,Mathematics,93
ST00378,English,41
ST00378,Amharic,48
ST00378,Biology,52
ST00378,Chemistry,65
ST00379,Mathematics,48
ST00379,English,49
ST00379,Amharic,43
ST00379,Biology,55
ST00379,Chemistry,95
ST00380,Mathematics,59
ST00380,English,86
ST00380,Amharic,51
ST00380,Biology,100
ST00380,Chemistry,69
ST00381,Mathematics,98
ST00381,English,58
ST00381,Amharic,75
ST00381,Biology,90
ST00381,Chemistry,64
ST00382,Mathematics,50
ST00382,English,88
ST00382,Amharic,64
ST00382,Biology,60
ST00382,Chemistry,69
ST00383,Mathematics,40
ST00383,English,68
ST00383,Amharic,56
ST00383,Biology,98
ST00383,Chemistry,60
ST00384,Mathematics,59
ST00384,English,72
ST00384,Amharic,54
ST00384,Biology,45
ST00384,Chemistry,76
ST00385,Mathematics,83
ST00385,English,90
ST00385,Amharic,97
ST00385,Biology,69
ST00385,Chemistry,77
ST00386,Mathematics,66
ST00386,English,82
ST00386,Amharic,68
ST00386,Biology,88
ST00386,Chemistry,59
ST00387,Mathematics,90
ST00387,English,60
ST00387,Amharic,89
ST00387,Biology,97
ST00387,Chemistry,41
ST00388,Mathematics,92
ST00388,English,47
ST00388,Amharic,40
ST00388,Biology,48
ST00388,Chemistry,47
ST00389,Mathematics,80
ST00389,English,47
ST00389,Amharic,71
ST00389,Biology,93
ST00389,Chemistry,60
ST00390,Mathematics,96
ST00390,English,46
ST00390,Amharic,70
ST00390,Biology,71
ST00390,Chemistry,55
ST00391,Mathematics,47
ST00391,English,87
ST00391,Amharic,88
ST00391,Biology,58
ST00391,Chemistry,55
ST00392,Mathematics,94
ST00392,English,93
ST00392,Amharic,81
ST00392,Biology,68
ST00392,Chemistry,76
ST00393,Mathematics,88
ST00393,English,79
ST00393,Amharic,55
ST00393,Biology,48
ST00393,Chemistry,90
ST00394,Mathematics,97
ST00394,English,69
ST00394,Amharic,61
ST00394,Biology,45
ST00394,Chemistry,98
ST00395,Mathematics,92
ST00395,English,41
ST00395,Amharic,40
ST00395,Biology,55
ST00395,Chemistry,89
ST00396,Mathematics,47
ST00396,English,92
ST00396,Amharic,80
ST00396,Biology,78
ST00396,Chemistry,82
ST00397,Mathematics,89
ST00397,English,73
ST00397,Amharic,54
ST00397,Biology,49
ST00397,Chemistry,80
ST00398,Mathematics,99
ST00398,English,66
ST00398,Amharic,75
ST00398,Biology,43
ST00398,Chemistry,79
ST00399,Mathematics,69
ST00399,English,46
ST00399,Amharic,90
ST00399,Biology,85
ST00399,Chemistry,60
ST00400,Mathematics,97
ST00400,English,40
ST00400,Amharic,59
ST00400,Biology,73
ST00400,Chemistry,88
ST00401,Mathematics,48
ST00401,English,81
ST00401,Amharic,80
ST00401,Biology,84
ST00401,Chemistry,46
ST00402,Mathematics,98
ST00402,English,68
ST00402,Amharic,54
ST00402,Biology,75
ST00402,Chemistry,79
ST00403,Mathematics,83
ST00403,English,67
ST00403,Amharic,100
ST00403,Biology,48
ST00403,Chemistry,49
ST00404,Mathematics,77
ST00404,English,70
ST00404,Amharic,78
ST00404,Biology,50
ST00404,Chemistry,75
ST00405,Mathematics,64
ST00405,English,65
ST00405,Amharic,63
ST00405,Biology,86
ST00405,Chemistry,41
ST00406,Mathematics,56
ST00406,English,68
ST00406,Amharic,67
ST00406,Biology,99
ST00406,Chemistry,51
ST00407,Mathematics,92
ST00407,English,76
ST00407,Amharic,88
ST00407,Biology,82
ST00407,Chemistry,76
ST00408,Mathematics,95
ST00408,English,59
ST00408,Amharic,40
ST00408,Biology,78
ST00408,Chemistry,43
ST00409,Mathematics,84
ST00409,English,55
ST00409,Amharic,91
ST00409,Biology,54
ST00409,Chemistry,72
ST00410,Mathematics,58
ST00410,English,78
ST00410,Amharic,56
ST00410,Biology,62
ST00410,Chemistry,47
ST00411,Mathematics,81
ST00411,English,93
ST00411,Amharic,98
ST00411,Biology,70
ST00411,Chemistry,58
ST00412,Mathematics,76
ST00412,English,50
ST00412,Amharic,40
ST00412,Biology,47
ST00412,Chemistry,95
ST00413,Mathematics,45
ST00413,English,62
ST00413,Amharic,64
ST00413,Biology,89
ST00413,Chemistry,81
ST00414,Mathematics,76
ST00414,English,45
ST00414,Amharic,100
ST00414,Biology,84
ST00414,Chemistry,61
ST00415,Mathematics,75
ST00415,English,65
ST00415,Amharic,96
ST00415,Biology,66
ST00415,Chemistry,95
ST00416,Mathematics,97
ST00416,English,50
ST00416,Amharic,78
ST00416,Biology,72
ST00416,Chemistry,46
ST00417,Mathematics,53
ST00417,English,45
ST00417,Amharic,69
ST00417,Biology,61
ST00417,Chemistry,80
ST00418,Mathematics,74
ST00418,English,50
ST00418,Amharic,44
ST00418,Biology,81
ST00418,Chemistry,83
ST00419,Mathematics,51
ST00419,English,81
ST00419,Amharic,68
ST00419,Biology,82
ST00419,Chemistry,85
ST00420,Mathematics,85
ST00420,English,90
ST00420,Amharic,94
ST00420,Biology,49
ST00420,Chemistry,58
ST00421,Mathematics,56
ST00421,English,75
ST00421,Amharic,94
ST00421,Biology,69
ST00421,Chemistry,89
ST00422,Mathematics,68
ST00422,English,79
ST00422,Amharic,56
ST00422,Biology,92
ST00422,Chemistry,65
ST00423,Mathematics,40
ST00423,English,77
ST00423,Amharic,57
ST00423,Biology,56
ST00423,Chemistry,63
ST00424,Mathematics,79
ST00424,English,100
ST00424,Amharic,72
ST00424,Biology,79
ST00424,Chemistry,77
ST00425,Mathematics,84
ST00425,English,70
ST00425,Amharic,54
ST00425,Biology,90
ST00425,Chemistry,79
ST00426,Mathematics,47
ST00426,English,56
ST00426,Amharic,100
ST00426,Biology,85
ST00426,Chemistry,94
ST00427,Mathematics,44
ST00427,English,52
ST00427,Amharic,44
ST00427,Biology,77
ST00427,Chemistry,68
ST00428,Mathematics,49
ST00428,English,87
ST00428,Amharic,60
ST00428,Biology,40
ST00428,Chemistry,49
ST00429,Mathematics,65
ST00429,English,77
ST00429,Amharic,63
ST00429,Biology,41
ST00429,Chemistry,53
ST00430,Mathematics,87
ST00430,English,64
ST00430,Amharic,99
ST00430,Biology,76
ST00430,Chemistry,55
ST00431,Mathematics,70
ST00431,English,94
ST00431,Amharic,55
ST00431,Biology,70
ST00431,Chemistry,60
ST00432,Mathematics,71
ST00432,English,97
ST00432,Amharic,64
ST00432,Biology,85
ST00432,Chemistry,60
ST00433,Mathematics,58
ST00433,English,42
ST00433,Amharic,100
ST00433,Biology,63
ST00433,Chemistry,60
ST00434,Mathematics,77
ST00434,English,68
ST00434,Amharic,100
ST00434,Biology,60
ST00434,Chemistry,100
ST00435,Mathematics,43
ST00435,English,40
ST00435,Amharic,55
ST00435,Biology,76
ST00435,Chemistry,71
ST00436,Mathematics,73
ST00436,English,48
ST00436,Amharic,82
ST00436,Biology,67
ST00436,Chemistry,47
ST00437,Mathematics,45
ST00437,English,95
ST00437,Amharic,79
ST00437,Biology,64
ST00437,Chemistry,56
ST00438,Mathematics,69
ST00438,English,56
ST00438,Amharic,52
ST00438,Biology,88
ST00438,Chemistry,58
ST00439,Mathematics,63
ST00439,English,93
ST00439,Amharic,64
ST00439,Biology,88
ST00439,Chemistry,42
ST00440,Mathematics,83
ST00440,English,87
ST00440,Amharic,90
ST00440,Biology,43
ST00440,Chemistry,49
ST00441,Mathematics,84
ST00441,English,82
ST00441,Amharic,60
ST00441,Biology,65
ST00441,Chemistry,69
ST00442,Mathematics,69
ST00442,English,63
ST00442,Amharic,88
ST00442,Biology,86
ST00442,Chemistry,80
ST00443,Mathematics,62
ST00443,English,53
ST00443,Amharic,82
ST00443,Biology,65
ST00443,Chemistry,58
ST00444,Mathematics,41
ST00444,English,76
ST00444,Amharic,53
ST00444,Biology,40
ST00444,Chemistry,86
ST00445,Mathematics,50
ST00445,English,63
ST00445,Amharic,83
ST00445,Biology,85
ST00445,Chemistry,52
ST00446,Mathematics,43
