student_id,date,status
ST00595,2025-11-21,Late
ST04373,2025-10-09,Late
ST01871,2025-11-11,Late
ST03760,2025-09-27,Present
ST04925,2025-12-23,Late
ST03085,2025-10-24,Present
ST02951,2025-10-09,Absent
ST01244,2025-09-22,Present
ST01109,2025-10-04,Late
ST00581,2025-12-25,Absent
ST04233,2025-10-21,Present
ST01277,2025-12-03,Late
ST04131,2025-09-11,Present
ST00115,2025-12-01,Present
ST02855,2025-10-31,Present
ST01333,2025-11-15,Absent
ST02049,2025-11-24,Late
ST01980,2025-09-26,Present
ST01070,2025-10-19,Present
ST01656,2025-09-12,Present
ST01656,2025-12-16,Absent
ST00629,2025-11-07,Absent
ST03354,2025-10-06,Absent
ST00828,2025-09-14,Late
ST01214,2025-09-03,Present
ST02903,2025-10-17,Absent
ST04627,2025-09-22,Absent
ST02153,2025-10-17,Present
ST00036,2025-10-05,Absent
ST00885,2025-10-30,Present
ST03042,2025-10-09,Present
ST02221,2025-11-22,Present
ST03524,2025-09-17,Absent
ST02930,2025-12-06,Absent
ST02564,2025-12-30,Absent
ST00119,2025-09-04,Late
ST02406,2025-09-04,Absent
ST01632,2025-11-30,Absent
ST00584,2025-11-02,Late
ST00176,2025-10-14,Absent
ST03921,2025-09-23,Absent
ST04698,2025-09-18,Absent
ST04158,2025-10-30,Absent
ST01552,2025-10-16,Late
ST02779,2025-10-03,Present
ST01011,2025-10-21,Present
ST02718,2025-11-21,Absent
ST00841,2025-09-26,Absent
ST03239,2025-12-29,Present
ST04928,2025-12-03,Late
ST01135,2025-09-23,Absent
ST03966,2025-10-02,Present
ST03258,2025-10-11,Late
ST03560,2025-11-11,Late
ST00544,2025-11-19,Present
ST03700,2025-09-22,Present
ST04348,2025-11-15,Absent
ST04857,2025-10-12,Absent
ST01952,2025-09-12,Late
ST01105,2025-12-16,Late
ST04563,2025-11-27,Late
ST04286,2025-12-26,Absent
ST01470,2025-10-10,Late
ST00390,2025-11-28,Late
ST03788,2025-09-02,Present
ST03235,2025-12-03,Absent
ST01018,2025-10-22,Absent
ST00015,2025-12-08,Absent
ST00308,2025-12-22,Present
ST04210,2025-09-04,Present
ST00571,2025-12-29,Late
ST01276,2025-12-09,Present
ST03336,2025-11-07,Late
ST02346,2025-10-19,Absent
ST02032,2025-11-18,Present
ST01476,2025-11-24,Late
ST02341,2025-12-08,Late
ST03280,2025-12-17,Late
ST01303,2025-09-05,Late
ST04357,2025-11-23,Late
ST00304,2025-10-22,Absent
ST02802,2025-11-08,Absent
ST01296,2025-10-17,Absent
ST02027,2025-10-28,Present
ST03676,2025-12-22,Absent
ST04962,2025-09-04,Absent
ST02256,2025-09-07,Late
ST04913,2025-11-05,Late
ST04924,2025-11-19,Present
ST02460,2025-10-30,Absent
ST01097,2025-12-11,Present
ST04973,2025-11-25,Absent
ST00529,2025-12-29,Late
ST04513,2025-11-07,Late
ST03597,2025-11-05,Present
ST03156,2025-12-17,Present
ST03102,2025-11-09,Late
ST00767,2025-09-24,Late
ST00475,2025-11-03,Late
ST01376,2025-12-25,Present
ST01041,2025-12-17,Absent
ST02053,2025-10-20,Late
ST03185,2025-11-09,Present
ST02426,2025-11-23,Absent
ST03135,2025-12-19,Present
ST00171,2025-09-24,Late
ST00783,2025-11-16,Present
ST02357,2025-09-13,Late
ST02464,2025-10-01,Absent
ST02742,2025-09-07,Absent
ST01610,2025-12-19,Late
ST02551,2025-11-23,Late
ST01285,2025-10-21,Present
ST02326,2025-11-21,Present
ST02684,2025-10-05,Absent
ST04688,2025-12-23,Present
ST03384,2025-10-25,Late
ST01517,2025-10-21,Late
ST02475,2025-09-13,Present
ST04726,2025-10-29,Late
ST01727,2025-12-24,Late
ST00143,2025-10-21,Present
ST00990,2025-09-25,Late
ST01270,2025-12-12,Late
ST00900,2025-11-13,Present
ST04504,2025-12-27,Present
ST04743,2025-09-01,Absent
ST04658,2025-12-11,Late
ST01023,2025-12-24,Absent
ST04887,2025-09-02,Late
ST00756,2025-10-07,Absent
ST00341,2025-10-11,Absent
ST00304,2025-12-21,Present
ST02151,2025-11-19,Absent
ST03216,2025-10-12,Present
ST03584,2025-12-19,Late
ST02259,2025-12-28,Present
ST01391,2025-12-17,Absent
ST03997,2025-12-27,Absent
ST04738,2025-10-02,Absent
ST02625,2025-10-22,Absent
ST01375,2025-12-10,Present
ST02033,2025-10-12,Present
ST02891,2025-12-21,Late
ST04441,2025-09-06,Absent
ST04679,2025-09-22,Absent
ST00660,2025-10-06,Absent
ST01886,2025-10-25,Absent
ST02174,2025-10-22,Present
ST04866,2025-10-12,Late
ST03605,2025-09-03,Absent
ST02866,2025-09-08,Late
ST00844,2025-11-08,Absent
ST04241,2025-12-15,Late
ST04209,2025-12-08,Late
ST02312,2025-09-21,Absent
ST00365,2025-12-27,Absent
ST00124,2025-10-10,Absent
ST02860,2025-12-26,Late
ST02730,2025-09-03,Late
ST01976,2025-12-06,Late
ST00169,2025-09-14,Present
ST04609,2025-12-15,Present
ST03630,2025-12-09,Late
ST00627,2025-11-26,Absent
ST02718,2025-09-09,Late
ST00594,2025-11-28,Late
ST03203,2025-12-04,Present
ST03756,2025-12-19,Absent
ST00533,2025-10-27,Late
ST03182,2025-11-12,Present
ST01706,2025-10-02,Late
ST02513,2025-12-01,Present
ST02125,2025-09-19,Late
ST04336,2025-12-01,Late
ST03671,2025-10-30,Late
ST05000,2025-11-12,Absent
ST03354,2025-10-09,Absent
ST03790,2025-12-19,Late
ST02846,2025-12-30,Present
ST02017,2025-12-02,Absent
ST04327,2025-11-14,Absent
ST00875,2025-11-28,Present
ST03611,2025-10-27,Absent
ST00178,2025-10-04,Present
ST01340,2025-11-25,Late
ST02582,2025-11-10,Late
ST00105,2025-10-08,Absent
ST04601,2025-09-20,Late
ST02566,2025-12-25,Late
ST03447,2025-12-17,Absent
ST01618,2025-11-13,Present
ST02710,2025-10-24,Present
ST00273,2025-12-09,Present
ST02681,2025-09-15,Late
ST04306,2025-12-21,Late
ST01341,2025-10-03,Present
ST04786,2025-09-11,Present
ST02010,2025-11-30,Absent
ST03793,2025-12-26,Absent
ST01485,2025-09-26,Present
ST02325,2025-11-10,Present
ST00901,2025-09-01,Late
ST02462,2025-10-06,Late
ST00374,2025-10-26,Late
ST04355,2025-11-24,Present
ST04916,2025-11-02,Late
ST01344,2025-12-14,Absent
ST01158,2025-12-27,Late
ST01111,2025-10-07,Present
ST00817,2025-11-01,Absent
ST02963,2025-10-07,Absent
ST04077,2025-11-25,Absent
ST03167,2025-12-17,Present
ST04419,2025-10-13,Present
ST02851,2025-10-17,Absent
ST02235,2025-12-10,Late
ST03599,2025-09-20,Absent
ST04218,2025-11-10,Absent
ST03897,2025-09-21,Absent
ST01981,2025-09-08,Present
ST00536,2025-10-02,Late
ST04914,2025-11-13,Late
ST02630,2025-11-21,Absent
ST03092,2025-09-27,Late
ST01609,2025-12-11,Present
ST04470,2025-09-30,Late
ST01914,2025-11-13,Absent
ST04535,2025-10-17,Late
ST03451,2025-09-20,Present
ST02026,2025-09-14,Absent
ST03855,2025-09-25,Absent
ST04161,2025-11-12,Absent
ST04582,2025-10-24,Absent
ST04610,2025-11-23,Present
ST01609,2025-10-21,Present
ST03457,2025-09-06,Late
ST03265,2025-11-16,Present
ST01573,2025-09-01,Present
ST02602,2025-11-01,Late
ST03576,2025-12-04,Present
ST04091,2025-09-01,Present
ST01717,2025-11-05,Present
ST00281,2025-10-25,Present
ST02257,2025-09-02,Present
ST01801,2025-10-30,Late
ST02476,2025-10-30,Absent
ST00348,2025-12-07,Late
ST04776,2025-09-08,Absent
ST04655,2025-12-20,Absent
ST02004,2025-09-01,Absent
ST01186,2025-12-11,Present
ST03106,2025-11-18,Absent
ST03806,2025-09-18,Late
ST01266,2025-11-05,Present
ST01438,2025-11-27,Present
ST04043,2025-12-13,Absent
ST04038,2025-09-11,Late
ST03815,2025-10-15,Late
ST04041,2025-11-19,Absent
ST01059,2025-12-25,Late
ST02042,2025-12-21,Present
ST00188,2025-12-22,Present
ST00973,2025-12-22,Absent
ST00274,2025-10-28,Present
ST04759,2025-12-12,Late
ST04995,2025-12-23,Absent
ST01638,2025-09-21,Absent
ST02241,2025-09-29,Present
ST04464,2025-09-07,Absent
ST02953,2025-09-04,Late
ST01377,2025-09-03,Late
ST02587,2025-09-16,Absent
ST01024,2025-10-27,Present
ST04680,2025-10-08,Late
ST03957,2025-10-03,Absent
ST01999,2025-10-14,Late
ST03070,2025-11-10,Absent
ST01319,2025-09-27,Absent
ST03013,2025-11-26,Late
ST04628,2025-09-27,Late
ST04227,2025-11-01,Late
ST04410,2025-11-07,Absent
ST04586,2025-09-03,Late
ST04104,2025-12-04,Late
ST01554,2025-11-28,Absent
ST00484,2025-10-17,Late
ST00139,2025-10-09,Absent
ST03839,2025-10-15,Present
ST02242,2025-12-23,Late
ST03227,2025-12-18,Absent
ST02543,2025-10-27,Present
ST01920,2025-09-21,Late
ST01595,2025-12-09,Late
ST00949,2025-10-06,Present
ST01424,2025-10-23,Absent
ST01111,2025-10-16,Late
ST02522,2025-12-09,Present
ST04752,2025-10-29,Absent
ST03803,2025-10-31,Present
ST00504,2025-09-02,Absent
ST01351,2025-09-25,Present
ST01281,2025-11-14,Late
ST03976,2025-12-18,Present
ST04084,2025-12-21,Late
ST01316,2025-10-03,Absent
ST03359,2025-11-10,Absent
ST04692,2025-10-24,Absent
ST03897,2025-12-03,Late
ST00921,2025-11-21,Late
ST02285,2025-09-22,Present
ST00224,2025-11-07,Absent
ST03074,2025-11-11,Late
ST02994,2025-09-02,Late
ST03049,2025-10-08,Absent
ST02631,2025-10-15,Absent
ST00783,2025-10-20,Absent
ST04669,2025-12-01,Absent
ST01514,2025-11-16,Late
ST02322,2025-11-08,Late
ST02598,2025-09-14,Late
ST01132,2025-10-09,Present
ST03519,2025-11-26,Present
ST02770,2025-12-02,Late
ST03160,2025-12-02,Present
ST04030,2025-09-06,Late
ST03912,2025-10-21,Absent
ST04877,2025-12-22,Present
ST03436,2025-09-01,Present
ST01711,2025-10-13,Late
ST00340,2025-12-23,Late
ST00693,2025-10-10,Absent
ST00271,2025-09-25,Late
ST03253,2025-12-09,Late
ST00403,2025-10-04,Absent
ST04627,2025-11-11,Late
ST03963,2025-11-05,Present
ST04411,2025-12-05,Absent
ST04529,2025-11-18,Present
ST04923,2025-09-22,Late
ST03390,2025-12-23,Present
ST03992,2025-09-16,Late
ST03434,2025-10-20,Absent
ST04627,2025-12-08,Present
ST04540,2025-11-02,Absent
ST01074,2025-11-01,Present
ST03136,2025-12-21,Late
ST02184,2025-12-23,Absent
ST03472,2025-10-22,Late
ST03600,2025-12-15,Present
ST02908,2025-09-27,Present
ST04131,2025-09-25,Absent
ST04057,2025-12-17,Absent
ST00641,2025-10-25,Late
ST03288,2025-12-19,Present
ST02251,2025-12-30,Absent
ST04257,2025-12-27,Late
ST01177,2025-12-26,Present
ST02699,2025-11-30,Late
ST03264,2025-12-17,Absent
ST04210,2025-09-20,Late
ST02811,2025-12-27,Absent
ST01254,2025-10-13,Absent
ST00210,2025-09-08,Absent
ST03122,2025-10-07,Late
ST02453,2025-12-06,Late
ST04229,2025-10-11,Present
ST00840,2025-09-16,Late
ST04760,2025-11-25,Late
ST04386,2025-11-30,Late
ST00421,2025-12-28,Absent
ST02181,2025-09-28,Present
ST00289,2025-09-14,Absent
ST02020,2025-12-30,Present
ST01921,2025-10-19,Late
ST00426,2025-10-20,Present
ST01995,2025-09-19,Present
ST01943,2025-11-01,Late
ST03068,2025-10-29,Late
ST04013,2025-12-29,Absent
ST00340,2025-09-15,Absent
ST03736,2025-12-28,Present
ST04156,2025-09-30,Late
ST03909,2025-12-27,Present
ST01333,2025-10-14,Late
ST01468,2025-09-02,Absent
ST01810,2025-12-18,Absent
ST03661,2025-09-11,Present
ST00341,2025-09-25,Present
ST01360,2025-09-22,Late
ST01658,2025-09-23,Present
ST01970,2025-11-18,Absent
ST00510,2025-10-25,Late
ST04350,2025-11-15,Present
ST02270,2025-09-22,Present
ST02472,2025-10-15,Present
ST04714,2025-11-22,Present
ST04940,2025-11-18,Absent
ST01840,2025-10-01,Late
ST00109,2025-11-30,Present
ST03191,2025-10-27,Late
ST03625,2025-12-23,Absent
ST01958,2025-10-23,Present
ST03517,2025-09-06,Absent
ST01701,2025-09-30,Present
ST01704,2025-09-05,Absent
ST03633,2025-09-26,Late
ST04856,2025-09-11,Present
ST03241,2025-09-22,Absent
ST03477,2025-11-23,Late
ST01653,2025-12-21,Late
ST02920,2025-12-09,Late
ST02870,2025-11-10,Absent
ST00403,2025-09-02,Present
ST04956,2025-11-04,Absent
ST03099,2025-09-13,Absent
ST03960,2025-09-29,Late
ST03011,2025-09-19,Late
ST04925,2025-09-06,Present
ST00195,2025-12-13,Late
ST01716,2025-10-25,Late
ST03385,2025-10-18,Absent
ST01628,2025-09-20,Present
ST04865,2025-11-01,Late
ST04044,2025-09-07,Absent
ST01225,2025-10-05,Late
ST04986,2025-11-13,Late
ST01972,2025-10-09,Present
ST04732,2025-12-11,Present
ST02850,2025-12-16,Present
ST00227,2025-12-12,Late
ST03191,2025-12-12,Present
ST03401,2025-12-14,Absent
ST00042,2025-09-27,Late
ST00125,2025-11-12,Late
ST00946,2025-11-27,Present
ST00711,2025-10-23,Late
ST03117,2025-10-07,Absent
ST03754,2025-09-18,Absent
ST03054,2025-12-21,Late
ST03387,2025-09-26,Absent
ST04612,2025-11-11,Absent
ST04033,2025-10-04,Late
ST03833,2025-12-25,Absent
ST03251,2025-10-18,Absent
ST00676,2025-09-21,Present
ST03188,2025-09-28,Present
ST00304,2025-10-26,Present
ST03161,2025-11-14,Absent
ST02909,2025-11-24,Late
ST04435,2025-11-30,Absent
ST03217,2025-11-18,Late
ST03559,2025-10-14,Present
ST04398,2025-09-21,Late
ST02841,2025-09-10,Late
ST00558,2025-09-21,Present
ST02805,2025-09-03,Present
ST01508,2025-10-18,Absent
ST01716,2025-12-09,Late
ST02197,2025-12-21,Absent
ST00940,2025-10-18,Present
ST04728,2025-11-01,Late
ST02880,2025-09-09,Late
ST01672,2025-10-11,Late
ST04307,2025-10-10,Late
ST01984,2025-09-05,Absent
ST01809,2025-11-04,Late
ST02056,2025-10-19,Late
ST02891,2025-10-08,Present
ST01796,2025-09-19,Absent
ST00307,2025-10-09,Late
ST01758,2025-11-26,Late
ST04237,2025-10-24,Late
ST02738,2025-09-10,Present
ST00094,2025-12-12,Present
ST03281,2025-11-11,Late
ST00542,2025-09-25,Present
ST03870,2025-09-21,Present
ST01121,2025-09-24,Absent
ST03719,2025-09-11,Absent
ST01604,2025-12-09,Late
ST00067,2025-11-26,Absent
ST00644,2025-12-19,Absent
ST00956,2025-10-24,Absent
ST04673,2025-10-15,Present
ST03030,2025-10-01,Absent
ST00421,2025-11-22,Present
ST00458,2025-11-20,Absent
ST01498,2025-12-18,Present
ST04070,2025-10-11,Late
ST01574,2025-10-28,Absent
ST02294,2025-11-06,Absent
ST04403,2025-12-18,Absent
ST01148,2025-10-27,Absent
ST00562,2025-09-20,Present
ST01069,2025-10-30,Late
ST00647,2025-09-30,Late
ST01002,2025-12-02,Late
ST00713,2025-10-20,Present
ST01526,2025-10-04,Present
ST04636,2025-12-27,Present
ST03264,2025-09-02,Late
ST01822,2025-10-14,Absent
ST00892,2025-12-03,Present
ST01787,2025-11-22,Present
ST03332,2025-09-04,Absent
ST03373,2025-11-26,Late
ST02269,2025-11-11,Present
ST02442,2025-10-28,Late
ST00984,2025-12-22,Absent
ST02923,2025-11-24,Late
ST04278,2025-09-09,Late
ST00236,2025-09-28,Late
ST03618,2025-12-07,Present
ST04657,2025-12-08,Present
ST01667,2025-09-20,Present
ST03366,2025-12-27,Present
ST00685,2025-10-24,Absent
ST00565,2025-11-07,Late
ST03178,2025-11-21,Absent
ST02754,2025-12-15,Absent
ST00228,2025-12-24,Present
ST03144,2025-10-11,Present
ST01743,2025-10-25,Absent
ST03117,2025-09-21,Absent
ST02125,2025-10-01,Absent
ST03513,2025-11-12,Absent
ST04672,2025-10-07,Present
ST02528,2025-11-06,Present
ST00270,2025-11-12,Present
ST02179,2025-11-08,Present
ST01584,2025-11-09,Late
ST01792,2025-11-03,Absent
ST02357,2025-12-29,Late
ST00643,2025-12-22,Late
ST02685,2025-12-24,Absent
ST00049,2025-10-09,Absent
ST03524,2025-09-28,Late
ST03996,2025-09-18,Late
ST04613,2025-12-28,Late
ST02625,2025-10-26,Present
ST04194,2025-10-14,Present
ST03110,2025-12-13,Absent
ST02463,2025-09-03,Late
ST04400,2025-11-07,Absent
ST02287,2025-10-01,Present
ST01093,2025-12-21,Present
ST00863,2025-09-22,Late
ST01918,2025-10-04,Late
ST02327,2025-10-13,Present
ST00668,2025-10-02,Late
ST04557,2025-11-17,Late
ST01399,2025-09-02,Absent
ST04847,2025-11-06,Absent
ST03050,2025-12-11,Absent
ST00524,2025-09-03,Absent
ST00101,2025-12-05,Late
ST02839,2025-10-21,Late
ST04229,2025-11-07,Absent
ST03657,2025-09-06,Late
ST04947,2025-09-20,Absent
ST02051,2025-12-07,Present
ST00738,2025-10-01,Absent
ST02742,2025-09-10,Absent
ST04699,2025-12-10,Present
ST00849,2025-12-14,Present
ST03261,2025-12-05,Present
ST00583,2025-12-01,Late
ST01131,2025-11-07,Late
ST02069,2025-10-28,Present
ST01391,2025-10-08,Absent
ST02972,2025-10-25,Present
ST00033,2025-09-15,Present
ST01704,2025-12-24,Absent
ST03798,2025-09-02,Absent
ST03339,2025-12-19,Absent
ST00244,2025-09-10,Present
ST02981,2025-11-06,Late
ST01349,2025-12-05,Late
ST03327,2025-10-12,Present
ST03039,2025-09-26,Absent
ST01263,2025-09-27,Absent
ST02470,2025-10-29,Present
ST00958,2025-10-16,Late
ST03559,2025-12-16,Late
ST02751,2025-10-31,Late
ST04925,2025-11-06,Late
ST01504,2025-11-11,Absent
ST02194,2025-10-20,Present
ST01700,2025-11-08,Present
ST04616,2025-10-27,Present
ST00298,2025-09-26,Late
ST03538,2025-10-02,Absent
ST01064,2025-12-18,Late
ST02341,2025-11-24,Late
ST01114,2025-09-08,Late
ST04575,2025-11-02,Present
ST03710,2025-11-26,Present
ST02894,2025-10-30,Absent
ST02874,2025-10-12,Late
ST03136,2025-10-28,Late
ST04116,2025-12-18,Late
ST03771,2025-11-01,Present
ST04063,2025-09-18,Late
ST03583,2025-09-23,Absent
ST03114,2025-11-28,Late
ST03120,2025-12-29,Present
ST03654,2025-11-24,Late
ST02206,2025-09-23,Present
ST01574,2025-10-23,Present
ST00398,2025-09-24,Present
ST02020,2025-11-19,Present
ST03598,2025-09-13,Late
ST04906,2025-11-20,Late
ST03053,2025-11-20,Late
ST01260,2025-09-27,Late
ST01408,2025-09-27,Absent
ST00491,2025-10-21,Late
ST00175,2025-12-27,Absent
ST04968,2025-09-25,Absent
ST01522,2025-10-23,Present
ST03336,2025-09-16,Present
ST01536,2025-12-29,Present
ST00127,2025-11-03,Absent
ST02487,2025-12-03,Late
ST03773,2025-09-16,Absent
ST03062,2025-10-10,Present
ST04540,2025-12-17,Late
ST03408,2025-09-17,Absent
ST01445,2025-09-29,Present
ST02351,2025-12-11,Absent
ST02651,2025-10-03,Present
ST00567,2025-10-26,Late
ST02038,2025-11-22,Absent
ST04655,2025-12-22,Present
ST04237,2025-11-26,Present
ST00340,2025-10-31,Absent
ST04308,2025-09-02,Late
ST03193,2025-11-25,Present
ST01914,2025-11-24,Late
ST04494,2025-10-02,Absent
ST01139,2025-09-08,Absent
ST01010,2025-11-18,Absent
ST04956,2025-11-14,Absent
ST00836,2025-11-29,Present
ST03508,2025-12-16,Absent
ST02710,2025-11-12,Late
ST01185,2025-12-04,Absent
ST02970,2025-12-15,Present
ST01651,2025-12-20,Absent
ST01592,2025-12-08,Absent
ST02538,2025-11-27,Late
ST03009,2025-10-06,Present
ST04261,2025-10-30,Absent
ST02569,2025-11-14,Present
ST04535,2025-11-10,Late
ST04276,2025-11-13,Late
ST02687,2025-09-11,Absent
ST00826,2025-11-20,Present
ST02537,2025-09-25,Present
ST02872,2025-12-28,Absent
ST02431,2025-11-10,Present
ST02774,2025-09-10,Absent
ST03857,2025-11-08,Absent
ST04082,2025-11-20,Absent
ST02193,2025-10-30,Late
ST02711,2025-12-28,Late
ST00806,2025-11-25,Late
ST03184,2025-10-19,Late
ST04633,2025-10-13,Absent
ST02159,2025-10-12,Absent
ST01008,2025-10-27,Late
ST00498,2025-12-07,Late
ST03844,2025-10-20,Present
ST01105,2025-10-04,Absent
ST00543,2025-10-18,Absent
ST02048,2025-11-26,Late
ST03885,2025-12-10,Absent
ST01509,2025-10-18,Absent
ST00126,2025-10-29,Present
ST00097,2025-09-13,Present
ST01514,2025-11-02,Late
ST04943,2025-12-26,Present
ST00901,2025-12-03,Present
ST00366,2025-12-20,Present
ST00931,2025-10-29,Late
ST03259,2025-10-21,Present
ST04912,2025-11-19,Absent
ST00476,2025-12-27,Late
ST03544,2025-09-30,Absent
ST01842,2025-12-06,Present
ST01695,2025-11-23,Late
ST00434,2025-10-01,Present
ST02075,2025-12-27,Present
ST02188,2025-11-19,Late
ST01832,2025-10-07,Absent
ST00740,2025-10-04,Present
ST01707,2025-11-12,Present
ST00012,2025-11-24,Present
ST00863,2025-12-27,Absent
ST01706,2025-12-22,Late
ST02186,2025-10-03,Present
ST04712,2025-12-25,Absent
ST02895,2025-10-28,Present
ST04599,2025-11-06,Present
ST00395,2025-09-28,Late
ST02022,2025-11-04,Present
ST01055,2025-12-30,Present
ST03360,2025-11-18,Late
ST04017,2025-09-24,Present
ST01446,2025-11-11,Present
ST00806,2025-11-27,Late
ST03977,2025-11-08,Present
ST04606,2025-09-06,Absent
ST02272,2025-12-18,Late
ST01062,2025-09-02,Late
ST00048,2025-09-09,Absent
ST04963,2025-11-13,Present
ST00557,2025-10-13,Present
ST02714,2025-11-12,Present
ST03731,2025-11-11,Late
ST00256,2025-11-23,Late
ST03449,2025-12-13,Late
ST00967,2025-12-07,Absent
ST02614,2025-09-09,Absent
ST01859,2025-09-05,Late
ST03897,2025-09-15,Late
ST00760,2025-11-22,Absent
ST00333,2025-09-07,Absent
ST00401,2025-10-04,Late
ST02467,2025-10-10,Late
ST04400,2025-10-07,Present
ST02382,2025-09-04,Present
ST00055,2025-10-29,Absent
ST02393,2025-10-25,Absent
ST02642,2025-10-25,Late
ST00526,2025-11-12,Present
ST00512,2025-12-21,Late
ST02525,2025-10-24,Absent
ST04842,2025-09-03,Absent
ST04058,2025-10-09,Late
ST01761,2025-10-12,Absent
ST03873,2025-10-16,Absent
ST04966,2025-12-24,Late
ST02781,2025-09-23,Present
ST02666,2025-10-17,Late
ST00161,2025-12-21,Present
ST03888,2025-09-26,Present
ST04555,2025-11-10,Late
ST04257,2025-09-04,Absent
ST01843,2025-11-05,Present
ST04498,2025-11-16,Late
ST03216,2025-12-11,Late
ST03129,2025-11-18,Late
ST00189,2025-11-10,Absent
ST01396,2025-10-23,Present
ST03374,2025-11-30,Absent
ST03997,2025-09-03,Absent
ST00699,2025-12-22,Present
ST04383,2025-09-30,Late
ST01683,2025-09-22,Late
ST02731,2025-12-01,Absent
ST04136,2025-09-20,Present
ST00450,2025-11-24,Present
ST04637,2025-10-06,Late
ST02848,2025-12-22,Absent
ST01359,2025-11-11,Absent
ST02401,2025-11-05,Present
ST00335,2025-12-30,Present
ST02048,2025-09-24,Late
ST03930,2025-12-08,Absent
ST02864,2025-11-22,Late
ST03785,2025-12-09,Late
ST04166,2025-12-29,Present
ST01159,2025-12-09,Present
ST00841,2025-10-19,Absent
ST02834,2025-12-19,Absent
ST00279,2025-12-09,Late
ST04737,2025-10-22,Late
ST02719,2025-12-26,Late
ST01732,2025-09-27,Late
ST03782,2025-10-11,Late
ST00479,2025-09-25,Absent
ST02834,2025-09-01,Present
ST03039,2025-10-15,Late
ST01307,2025-12-10,Absent
ST02527,2025-11-02,Absent
ST02345,2025-12-25,Absent
ST02509,2025-09-03,Late
ST01901,2025-11-13,Late
ST00689,2025-11-01,Present
ST02153,2025-09-25,Absent
ST04722,2025-12-23,Late
ST04419,2025-10-24,Late
ST01401,2025-09-21,Present
ST01642,2025-11-16,Present
ST00843,2025-09-17,Late
ST00131,2025-11-26,Absent
ST03293,2025-09-16,Present
ST04666,2025-10-16,Late
ST01136,2025-10-04,Late
ST00350,2025-12-07,Present
ST02977,2025-12-21,Absent
ST00987,2025-10-26,Present
ST03675,2025-10-03,Present
ST00606,2025-12-16,Present
ST02318,2025-10-12,Present
ST03351,2025-11-25,Late
ST03153,2025-10-15,Late
ST03676,2025-09-29,Late
ST04990,2025-12-25,Absent
ST00385,2025-10-31,Absent
ST03819,2025-12-14,Absent
ST01567,2025-09-18,Late
ST02185,2025-10-18,Present
ST03813,2025-12-11,Absent
ST04320,2025-09-03,Present
ST04100,2025-10-21,Present
ST04154,2025-12-23,Present
ST03650,2025-09-12,Late
ST01321,2025-09-20,Present
ST02153,2025-12-26,Late
ST02083,2025-10-14,Absent
ST02603,2025-11-27,Late
ST01476,2025-10-18,Absent
ST04406,2025-12-27,Late
ST04475,2025-12-05,Late
ST02513,2025-11-11,Present
ST04590,2025-09-13,Late
ST03907,2025-10-25,Absent
ST01188,2025-10-21,Late
ST03366,2025-11-06,Present
ST04786,2025-12-01,Late
ST02224,2025-09-21,Absent
ST02393,2025-10-24,Present
ST01260,2025-11-29,Present
ST03359,2025-09-24,Present
ST03290,2025-09-13,Present
ST01645,2025-11-09,Present
ST02788,2025-09-23,Late
ST04207,2025-11-01,Late
ST02848,2025-09-13,Absent
ST03218,2025-12-22,Late
ST03809,2025-10-14,Late
ST04264,2025-09-22,Late
